Timestamp,GPU TEMP °,Power Consumption W,Utilization %,GPU name
2025-09-19 19:34:18,37,21.507,4,NVIDIA GeForce RTX 4090
2025-09-19 19:34:20,37,21.477,4,NVIDIA GeForce RTX 4090
2025-09-19 19:34:22,37,21.602,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:24,37,21.52,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:26,37,21.706,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:28,37,21.563,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:30,37,21.717,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:32,37,21.479,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:34,37,21.282,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:36,37,21.409,4,NVIDIA GeForce RTX 4090
2025-09-19 19:34:38,37,21.225,4,NVIDIA GeForce RTX 4090
2025-09-19 19:34:40,37,21.347,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:42,37,21.34,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:44,37,21.391,4,NVIDIA GeForce RTX 4090
2025-09-19 19:34:46,37,21.047,4,NVIDIA GeForce RTX 4090
2025-09-19 19:34:48,37,21.127,4,NVIDIA GeForce RTX 4090
2025-09-19 19:34:50,37,21.695,4,NVIDIA GeForce RTX 4090
2025-09-19 19:34:52,37,21.714,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:54,37,22.339,2,NVIDIA GeForce RTX 4090
2025-09-19 19:34:56,37,22.096,3,NVIDIA GeForce RTX 4090
2025-09-19 19:34:58,37,22.134,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:00,37,21.429,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:02,37,22.1,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:04,37,21.789,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:06,37,21.875,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:08,37,21.977,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:10,37,21.82,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:12,37,21.366,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:14,37,21.525,4,NVIDIA GeForce RTX 4090
2025-09-19 19:35:16,37,21.3,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:18,37,21.613,2,NVIDIA GeForce RTX 4090
2025-09-19 19:35:20,37,21.595,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:22,37,21.979,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:24,37,21.578,4,NVIDIA GeForce RTX 4090
2025-09-19 19:35:26,37,21.821,4,NVIDIA GeForce RTX 4090
2025-09-19 19:35:28,37,21.93,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:30,37,21.794,2,NVIDIA GeForce RTX 4090
2025-09-19 19:35:32,37,21.737,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:34,37,22.201,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:36,37,21.961,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:38,37,21.801,2,NVIDIA GeForce RTX 4090
2025-09-19 19:35:40,37,21.712,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:42,37,21.737,4,NVIDIA GeForce RTX 4090
2025-09-19 19:35:44,37,21.735,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:46,37,21.511,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:48,37,22.293,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:50,37,22.072,4,NVIDIA GeForce RTX 4090
2025-09-19 19:35:52,37,21.809,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:54,37,22.015,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:56,37,21.581,3,NVIDIA GeForce RTX 4090
2025-09-19 19:35:58,37,21.928,4,NVIDIA GeForce RTX 4090
2025-09-19 19:36:00,37,21.57,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:02,37,21.449,2,NVIDIA GeForce RTX 4090
2025-09-19 19:36:04,37,21.198,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:06,37,20.929,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:08,37,21.584,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:10,37,21.651,4,NVIDIA GeForce RTX 4090
2025-09-19 19:36:12,37,21.237,4,NVIDIA GeForce RTX 4090
2025-09-19 19:36:14,37,21.369,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:16,37,21.099,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:18,37,21.178,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:20,37,21.109,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:22,37,21.357,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:24,37,20.847,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:26,37,21.031,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:28,37,21.47,4,NVIDIA GeForce RTX 4090
2025-09-19 19:36:30,37,21.379,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:32,37,21.664,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:34,37,20.767,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:36,37,20.603,4,NVIDIA GeForce RTX 4090
2025-09-19 19:36:38,37,20.906,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:40,37,20.843,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:42,37,21.437,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:44,37,20.993,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:46,37,21.204,4,NVIDIA GeForce RTX 4090
2025-09-19 19:36:48,37,21.353,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:50,37,21.279,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:52,37,21.432,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:54,37,21.15,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:56,37,21.678,3,NVIDIA GeForce RTX 4090
2025-09-19 19:36:58,37,22.109,4,NVIDIA GeForce RTX 4090
2025-09-19 19:37:00,37,22.123,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:02,37,21.813,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:04,37,21.547,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:06,37,21.713,4,NVIDIA GeForce RTX 4090
2025-09-19 19:37:08,37,21.492,4,NVIDIA GeForce RTX 4090
2025-09-19 19:37:10,37,21.461,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:12,37,22.091,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:14,37,21.672,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:16,37,21.641,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:18,37,21.741,2,NVIDIA GeForce RTX 4090
2025-09-19 19:37:20,37,21.609,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:22,37,21.891,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:24,37,21.168,4,NVIDIA GeForce RTX 4090
2025-09-19 19:37:26,37,21.553,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:28,37,21.508,4,NVIDIA GeForce RTX 4090
2025-09-19 19:37:30,37,21.563,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:32,37,21.769,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:34,37,21.748,2,NVIDIA GeForce RTX 4090
2025-09-19 19:37:36,37,21.615,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:38,37,21.914,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:40,37,21.237,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:42,37,21.24,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:44,37,20.947,2,NVIDIA GeForce RTX 4090
2025-09-19 19:37:46,37,21.525,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:48,37,21.18,2,NVIDIA GeForce RTX 4090
2025-09-19 19:37:50,37,21.346,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:52,37,21.163,3,NVIDIA GeForce RTX 4090
2025-09-19 19:37:54,37,21.292,3,NVIDIA GeForce RTX 4090
